promo_id,store_id,store_name,province,item_id,item_name,category,start_date,end_date,duration_days,discount_pct,promo_type
207,1,Sydney CBD,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-09-30,2024-10-04,5,30.0,Catalogue
208,1,Sydney CBD,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-01-10,2025-01-14,5,20.0,Catalogue
209,1,Sydney CBD,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-07-23,2025-08-03,12,10.0,In-Store Display
210,1,Sydney CBD,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-04-04,2023-04-09,6,25.0,Catalogue
211,1,Sydney CBD,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-09-28,2023-10-05,8,10.0,In-Store Display
212,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-12-12,2025-12-16,5,25.0,Catalogue
213,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-02-17,2023-02-22,6,10.0,In-Store Display
214,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-11-28,2023-12-04,7,15.0,In-Store Display
215,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-10-11,2025-10-18,8,30.0,Catalogue
216,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-03-16,2025-03-29,14,10.0,In-Store Display
217,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-08-29,2023-09-11,14,10.0,In-Store Display
218,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-09-04,2025-09-16,13,10.0,In-Store Display
219,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-07-18,2025-07-25,8,30.0,Catalogue
220,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-11-06,2025-11-15,10,25.0,Catalogue
221,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-01-07,2025-01-17,11,10.0,In-Store Display
222,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2024-02-29,2024-03-06,7,20.0,Catalogue
223,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-10-04,2023-10-08,5,25.0,Catalogue
224,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-10-30,2023-11-05,7,20.0,Catalogue
225,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-04-25,2023-05-01,7,25.0,Catalogue
226,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2024-10-07,2024-10-17,11,25.0,Catalogue
227,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-05-11,2025-05-17,7,20.0,Catalogue
228,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-07-06,2023-07-16,11,50.0,Clearance
229,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-01-01,2023-01-06,6,25.0,Catalogue
230,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2025-08-09,2025-08-13,5,15.0,In-Store Display
231,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2024-11-04,2024-11-12,9,25.0,Catalogue
232,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2024-12-06,2024-12-13,8,10.0,In-Store Display
233,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2024-04-01,2024-04-13,13,25.0,Catalogue
234,1,Sydney CBD,New South Wales,14,Orange Juice 2L,Beverages,2023-05-21,2023-05-26,6,15.0,In-Store Display
235,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-03-15,2025-03-23,9,20.0,Catalogue
236,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-11-23,2023-12-05,13,30.0,Catalogue
237,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-06-14,2025-06-19,6,30.0,Catalogue
238,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-01-18,2023-01-26,9,15.0,In-Store Display
239,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-03-10,2024-03-22,13,20.0,Catalogue
240,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-12-20,2025-12-29,10,25.0,Catalogue
241,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-01-20,2024-01-31,12,20.0,Catalogue
242,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-07-01,2023-07-10,10,15.0,In-Store Display
243,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-02-01,2025-02-08,8,20.0,Catalogue
244,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-06-08,2023-06-16,9,20.0,Catalogue
245,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-09-29,2024-10-07,9,20.0,Catalogue
246,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-08-05,2025-08-14,10,15.0,In-Store Display
247,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-01-07,2025-01-11,5,10.0,In-Store Display
248,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-10-26,2024-11-03,9,20.0,Catalogue
249,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-08-05,2023-08-17,13,20.0,Catalogue
250,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-07-10,2025-07-20,11,15.0,In-Store Display
251,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-11-29,2024-12-12,14,25.0,Catalogue
252,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-09-02,2023-09-12,11,15.0,In-Store Display
253,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-06-09,2024-06-17,9,15.0,In-Store Display
254,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-09-05,2024-09-11,7,10.0,In-Store Display
255,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2023-03-15,2023-03-25,11,30.0,Catalogue
256,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2025-11-25,2025-12-01,7,25.0,Catalogue
257,1,Sydney CBD,New South Wales,15,Spring Water 6L,Beverages,2024-07-31,2024-08-08,9,10.0,In-Store Display
258,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2025-06-17,2025-06-22,6,15.0,In-Store Display
259,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-12-14,2023-12-25,12,10.0,In-Store Display
260,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-09-04,2023-09-16,13,10.0,In-Store Display
261,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-06-25,2023-07-05,11,15.0,In-Store Display
262,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-10-19,2023-10-27,9,20.0,Catalogue
263,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-10-03,2024-10-13,11,20.0,Catalogue
264,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2025-10-01,2025-10-09,9,20.0,Catalogue
265,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-02-19,2023-02-28,10,25.0,Catalogue
266,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-11-30,2024-12-06,7,10.0,In-Store Display
267,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2025-12-02,2025-12-08,7,20.0,Catalogue
268,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2025-11-10,2025-11-16,7,50.0,Clearance
269,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-01-07,2023-01-13,7,20.0,Catalogue
270,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-03-02,2024-03-07,6,10.0,In-Store Display
271,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-05-17,2024-05-30,14,10.0,In-Store Display
272,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-08-04,2024-08-10,7,20.0,Catalogue
273,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-11-17,2023-11-24,8,30.0,Catalogue
274,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-06-19,2024-06-30,12,25.0,Catalogue
275,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-08-26,2024-09-04,10,15.0,In-Store Display
276,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-08-07,2023-08-11,5,30.0,Catalogue
277,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-03-25,2024-03-29,5,15.0,In-Store Display
278,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2025-01-05,2025-01-18,14,30.0,Catalogue
279,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2025-05-13,2025-05-22,10,25.0,Catalogue
280,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2023-05-22,2023-06-04,14,15.0,In-Store Display
281,1,Sydney CBD,New South Wales,16,Ground Coffee 1kg,Beverages,2024-01-21,2024-01-31,11,10.0,In-Store Display
282,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-10-30,2024-11-04,6,15.0,In-Store Display
283,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-03-18,2025-03-27,10,25.0,Catalogue
284,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-11-12,2025-11-23,12,10.0,In-Store Display
285,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-11-03,2023-11-14,12,20.0,Catalogue
286,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-04-11,2025-04-21,11,20.0,Catalogue
287,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-02-05,2023-02-13,9,10.0,In-Store Display
288,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-03-29,2023-04-06,9,20.0,Catalogue
289,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-06-18,2025-06-29,12,20.0,Catalogue
290,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-05-28,2024-06-08,12,10.0,In-Store Display
291,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-01-06,2024-01-18,13,25.0,Catalogue
292,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-06-30,2023-07-13,14,10.0,In-Store Display
293,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-03-14,2024-03-19,6,20.0,Catalogue
294,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-10-04,2023-10-12,9,50.0,Clearance
295,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-10-15,2025-10-25,11,30.0,Catalogue
296,1,Sydney CBD,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-04-10,2024-04-21,12,15.0,In-Store Display
297,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-10-30,2023-11-09,11,15.0,In-Store Display
298,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-11-01,2024-11-10,10,15.0,In-Store Display
299,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-12-17,2024-12-21,5,30.0,Catalogue
300,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-06-11,2023-06-16,6,15.0,In-Store Display
301,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-10-27,2025-10-31,5,15.0,In-Store Display
302,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-09-09,2025-09-13,5,10.0,In-Store Display
303,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-10-05,2023-10-15,11,30.0,Catalogue
304,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-04-03,2023-04-15,13,20.0,Catalogue
305,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-11-20,2025-12-02,13,15.0,In-Store Display
306,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-01-26,2023-02-04,10,10.0,In-Store Display
307,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-02-27,2023-03-04,6,15.0,In-Store Display
308,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-03-12,2025-03-24,13,15.0,In-Store Display
309,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-06-21,2025-07-01,11,15.0,In-Store Display
310,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-06-12,2024-06-21,10,20.0,Catalogue
311,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-05-11,2023-05-16,6,30.0,Catalogue
312,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-01-12,2024-01-21,10,10.0,In-Store Display
313,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-04-27,2025-05-04,8,10.0,In-Store Display
314,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-02-12,2025-02-25,14,15.0,In-Store Display
315,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-04-16,2024-04-24,9,25.0,Catalogue
316,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-03-04,2024-03-12,9,25.0,Catalogue
317,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-02-11,2024-02-18,8,15.0,In-Store Display
318,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-07-24,2023-08-06,14,10.0,In-Store Display
319,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2023-12-16,2023-12-27,12,30.0,Catalogue
320,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-12-25,2025-12-30,6,15.0,In-Store Display
321,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2025-08-13,2025-08-21,9,20.0,Catalogue
322,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-10-08,2024-10-13,6,10.0,In-Store Display
323,1,Sydney CBD,New South Wales,18,Sports Drink 600ml,Beverages,2024-05-12,2024-05-20,9,15.0,In-Store Display
324,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-04-30,2024-05-13,14,15.0,In-Store Display
325,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-07-13,2025-07-18,6,30.0,Catalogue
326,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-03-30,2025-04-12,14,20.0,Catalogue
327,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-02-14,2024-02-27,14,10.0,In-Store Display
328,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-10-04,2023-10-15,12,25.0,Catalogue
329,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-08-11,2025-08-16,6,50.0,Clearance
330,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-08-05,2023-08-12,8,20.0,Catalogue
331,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-05-21,2025-05-28,8,15.0,In-Store Display
332,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-06-19,2024-06-29,11,15.0,In-Store Display
333,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-12-18,2023-12-24,7,15.0,In-Store Display
334,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-09-01,2025-09-10,10,30.0,Catalogue
335,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-02-13,2023-02-20,8,15.0,In-Store Display
336,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-08-28,2023-09-10,14,20.0,Catalogue
337,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-11-19,2023-11-23,5,15.0,In-Store Display
338,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-04-02,2023-04-13,12,15.0,In-Store Display
339,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-05-29,2024-06-02,5,15.0,In-Store Display
340,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-01-14,2024-01-24,11,30.0,Catalogue
341,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-10-03,2025-10-09,7,15.0,In-Store Display
342,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-03-18,2024-03-26,9,25.0,Catalogue
343,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-06-28,2023-07-04,7,25.0,Catalogue
344,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-10-21,2024-11-02,13,25.0,Catalogue
345,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-01-23,2025-01-28,6,15.0,In-Store Display
346,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-08-18,2024-08-28,11,50.0,Clearance
347,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-11-30,2025-12-11,12,15.0,In-Store Display
348,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-05-12,2023-05-16,5,25.0,Catalogue
349,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-12-10,2024-12-15,6,25.0,Catalogue
350,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-09-25,2024-10-02,8,20.0,Catalogue
351,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2023-01-06,2023-01-14,9,25.0,Catalogue
352,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-12-31,2025-01-08,9,20.0,Catalogue
353,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2025-11-07,2025-11-12,6,15.0,In-Store Display
354,1,Sydney CBD,New South Wales,19,Potato Chips 175g,Snacks,2024-07-19,2024-07-31,13,30.0,Catalogue
355,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-02-11,2023-02-22,12,20.0,Catalogue
356,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-05-08,2024-05-21,14,20.0,Catalogue
357,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-09-14,2024-09-26,13,25.0,Catalogue
358,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-02-13,2024-02-20,8,25.0,Catalogue
359,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-12-28,2025-01-09,13,10.0,In-Store Display
360,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-01-29,2025-02-07,10,15.0,In-Store Display
361,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-03-24,2025-03-28,5,30.0,Catalogue
362,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-07-04,2023-07-15,12,10.0,In-Store Display
363,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-10-13,2024-10-18,6,20.0,Catalogue
364,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-01-16,2024-01-21,6,15.0,In-Store Display
365,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-08-11,2025-08-16,6,50.0,Clearance
366,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-05-25,2023-05-29,5,15.0,In-Store Display
367,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-12-10,2023-12-18,9,20.0,Catalogue
368,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-03-30,2023-04-09,11,10.0,In-Store Display
369,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-10-17,2023-10-30,14,15.0,In-Store Display
370,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-08-01,2023-08-05,5,10.0,In-Store Display
371,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-06-26,2024-07-05,10,15.0,In-Store Display
372,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-11-17,2023-11-25,9,10.0,In-Store Display
373,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-04-23,2025-05-06,14,20.0,Catalogue
374,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-08-10,2024-08-15,6,10.0,In-Store Display
375,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-06-24,2025-06-30,7,20.0,Catalogue
376,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2023-01-07,2023-01-19,13,10.0,In-Store Display
377,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-12-01,2024-12-06,6,20.0,Catalogue
378,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-09-10,2025-09-19,10,30.0,Catalogue
379,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2025-11-06,2025-11-12,7,15.0,In-Store Display
380,1,Sydney CBD,New South Wales,20,Sweet Biscuits 250g,Snacks,2024-03-11,2024-03-23,13,20.0,Catalogue
381,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-06-25,2024-07-03,9,10.0,In-Store Display
382,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-11-30,2023-12-11,12,15.0,In-Store Display
383,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-01-19,2024-02-01,14,10.0,In-Store Display
384,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-05-12,2023-05-20,9,30.0,Catalogue
385,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-12-07,2025-12-11,5,10.0,In-Store Display
386,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-08-18,2024-08-24,7,15.0,In-Store Display
387,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-01-09,2023-01-15,7,20.0,Catalogue
388,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-07-05,2025-07-14,10,25.0,Catalogue
389,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-12-07,2024-12-15,9,20.0,Catalogue
390,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-05-17,2024-05-24,8,20.0,Catalogue
391,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-03-08,2024-03-18,11,20.0,Catalogue
392,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-07-02,2023-07-10,9,20.0,Catalogue
393,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-06-03,2025-06-12,10,25.0,Catalogue
394,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-04-04,2025-04-11,8,10.0,In-Store Display
395,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-02-24,2023-03-09,14,10.0,In-Store Display
396,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-03-28,2023-04-10,14,20.0,Catalogue
397,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-09-06,2023-09-12,7,25.0,Catalogue
398,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-09-29,2024-10-08,10,20.0,Catalogue
399,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-01-28,2025-02-05,9,15.0,In-Store Display
400,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-11-08,2025-11-19,12,20.0,Catalogue
401,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-10-07,2023-10-19,13,15.0,In-Store Display
402,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-08-31,2025-09-11,12,20.0,Catalogue
403,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-02-22,2025-03-04,11,15.0,In-Store Display
404,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-01-31,2023-02-04,5,10.0,In-Store Display
405,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-05-11,2025-05-19,9,15.0,In-Store Display
406,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-12-26,2024-01-02,8,15.0,In-Store Display
407,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-01-04,2025-01-08,5,10.0,In-Store Display
408,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-08-02,2023-08-07,6,20.0,Catalogue
409,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-11-04,2023-11-15,12,15.0,In-Store Display
410,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2023-06-05,2023-06-16,12,25.0,Catalogue
411,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2024-04-12,2024-04-18,7,25.0,Catalogue
412,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-10-14,2025-10-19,6,20.0,Catalogue
413,1,Sydney CBD,New South Wales,21,Chocolate Block 180g,Snacks,2025-08-04,2025-08-09,6,25.0,Catalogue
414,1,Sydney CBD,New South Wales,22,Mixed Nuts 400g,Snacks,2023-01-27,2023-02-05,10,20.0,Catalogue
415,1,Sydney CBD,New South Wales,22,Mixed Nuts 400g,Snacks,2023-10-01,2023-10-12,12,30.0,Catalogue
416,1,Sydney CBD,New South Wales,22,Mixed Nuts 400g,Snacks,2025-09-16,2025-09-22,7,30.0,Catalogue
