date,city,province,temperature,humidity,season,month,temp_norm,temp_anomaly,is_humid
2023-10-25,Sydney,New South Wales,16.0,60.1,Spring,10,18.123655913978496,-2.12,0
2023-10-26,Sydney,New South Wales,15.7,50.8,Spring,10,18.123655913978496,-2.42,0
2023-10-27,Sydney,New South Wales,17.5,60.3,Spring,10,18.123655913978496,-0.62,0
2023-10-28,Sydney,New South Wales,16.6,64.6,Spring,10,18.123655913978496,-1.52,0
2023-10-29,Sydney,New South Wales,15.9,66.4,Spring,10,18.123655913978496,-2.22,0
2023-10-30,Sydney,New South Wales,17.0,63.7,Spring,10,18.123655913978496,-1.12,0
2023-10-31,Sydney,New South Wales,19.3,64.2,Spring,10,18.123655913978496,1.18,0
2023-11-01,Sydney,New South Wales,18.0,74.0,Spring,11,19.665555555555557,-1.67,0
2023-11-02,Sydney,New South Wales,20.2,68.9,Spring,11,19.665555555555557,0.53,0
2023-11-03,Sydney,New South Wales,18.2,62.5,Spring,11,19.665555555555557,-1.47,0
2023-11-04,Sydney,New South Wales,19.0,70.6,Spring,11,19.665555555555557,-0.67,0
2023-11-05,Sydney,New South Wales,16.3,80.3,Spring,11,19.665555555555557,-3.37,1
2023-11-06,Sydney,New South Wales,16.2,70.1,Spring,11,19.665555555555557,-3.47,0
2023-11-07,Sydney,New South Wales,17.9,76.7,Spring,11,19.665555555555557,-1.77,0
2023-11-08,Sydney,New South Wales,17.2,61.7,Spring,11,19.665555555555557,-2.47,0
2023-11-09,Sydney,New South Wales,17.0,58.2,Spring,11,19.665555555555557,-2.67,0
2023-11-10,Sydney,New South Wales,21.3,72.8,Spring,11,19.665555555555557,1.63,0
2023-11-11,Sydney,New South Wales,20.9,63.7,Spring,11,19.665555555555557,1.23,0
2023-11-12,Sydney,New South Wales,23.6,74.2,Spring,11,19.665555555555557,3.93,0
2023-11-13,Sydney,New South Wales,20.9,71.1,Spring,11,19.665555555555557,1.23,0
2023-11-14,Sydney,New South Wales,21.1,61.5,Spring,11,19.665555555555557,1.43,0
2023-11-15,Sydney,New South Wales,20.9,67.8,Spring,11,19.665555555555557,1.23,0
2023-11-16,Sydney,New South Wales,22.9,69.9,Spring,11,19.665555555555557,3.23,0
2023-11-17,Sydney,New South Wales,19.1,63.0,Spring,11,19.665555555555557,-0.57,0
2023-11-18,Sydney,New South Wales,19.9,59.0,Spring,11,19.665555555555557,0.23,0
2023-11-19,Sydney,New South Wales,22.3,62.4,Spring,11,19.665555555555557,2.63,0
2023-11-20,Sydney,New South Wales,19.9,65.2,Spring,11,19.665555555555557,0.23,0
2023-11-21,Sydney,New South Wales,17.9,61.7,Spring,11,19.665555555555557,-1.77,0
2023-11-22,Sydney,New South Wales,22.7,69.5,Spring,11,19.665555555555557,3.03,0
2023-11-23,Sydney,New South Wales,23.5,63.2,Spring,11,19.665555555555557,3.83,0
2023-11-24,Sydney,New South Wales,21.1,59.4,Spring,11,19.665555555555557,1.43,0
2023-11-25,Sydney,New South Wales,20.1,71.4,Spring,11,19.665555555555557,0.43,0
2023-11-26,Sydney,New South Wales,23.0,57.9,Spring,11,19.665555555555557,3.33,0
2023-11-27,Sydney,New South Wales,17.5,72.3,Spring,11,19.665555555555557,-2.17,0
2023-11-28,Sydney,New South Wales,16.9,69.4,Spring,11,19.665555555555557,-2.77,0
2023-11-29,Sydney,New South Wales,19.3,73.9,Spring,11,19.665555555555557,-0.37,0
2023-11-30,Sydney,New South Wales,19.2,67.9,Spring,11,19.665555555555557,-0.47,0
2023-12-01,Sydney,New South Wales,19.3,62.6,Summer,12,22.877419354838707,-3.58,0
2023-12-02,Sydney,New South Wales,19.6,58.6,Summer,12,22.877419354838707,-3.28,0
2023-12-03,Sydney,New South Wales,16.4,65.7,Summer,12,22.877419354838707,-6.48,0
2023-12-04,Sydney,New South Wales,20.1,70.9,Summer,12,22.877419354838707,-2.78,0
2023-12-05,Sydney,New South Wales,24.2,65.3,Summer,12,22.877419354838707,1.32,0
2023-12-06,Sydney,New South Wales,23.9,73.8,Summer,12,22.877419354838707,1.02,0
2023-12-07,Sydney,New South Wales,25.6,63.4,Summer,12,22.877419354838707,2.72,0
2023-12-08,Sydney,New South Wales,24.6,68.5,Summer,12,22.877419354838707,1.72,0
2023-12-09,Sydney,New South Wales,22.4,66.7,Summer,12,22.877419354838707,-0.48,0
2023-12-10,Sydney,New South Wales,21.2,62.6,Summer,12,22.877419354838707,-1.68,0
2023-12-11,Sydney,New South Wales,21.6,65.7,Summer,12,22.877419354838707,-1.28,0
2023-12-12,Sydney,New South Wales,23.5,70.2,Summer,12,22.877419354838707,0.62,0
2023-12-13,Sydney,New South Wales,23.6,69.3,Summer,12,22.877419354838707,0.72,0
2023-12-14,Sydney,New South Wales,21.7,71.2,Summer,12,22.877419354838707,-1.18,0
2023-12-15,Sydney,New South Wales,26.3,62.1,Summer,12,22.877419354838707,3.42,0
2023-12-16,Sydney,New South Wales,25.2,76.7,Summer,12,22.877419354838707,2.32,0
2023-12-17,Sydney,New South Wales,27.6,72.2,Summer,12,22.877419354838707,4.72,0
2023-12-18,Sydney,New South Wales,30.3,66.7,Summer,12,22.877419354838707,7.42,0
2023-12-19,Sydney,New South Wales,26.4,74.6,Summer,12,22.877419354838707,3.52,0
2023-12-20,Sydney,New South Wales,26.2,68.7,Summer,12,22.877419354838707,3.32,0
2023-12-21,Sydney,New South Wales,22.3,71.4,Summer,12,22.877419354838707,-0.58,0
2023-12-22,Sydney,New South Wales,24.6,58.3,Summer,12,22.877419354838707,1.72,0
2023-12-23,Sydney,New South Wales,25.4,67.3,Summer,12,22.877419354838707,2.52,0
2023-12-24,Sydney,New South Wales,26.2,72.8,Summer,12,22.877419354838707,3.32,0
2023-12-25,Sydney,New South Wales,22.9,75.0,Summer,12,22.877419354838707,0.02,0
2023-12-26,Sydney,New South Wales,21.3,71.2,Summer,12,22.877419354838707,-1.58,0
2023-12-27,Sydney,New South Wales,21.4,71.5,Summer,12,22.877419354838707,-1.48,0
2023-12-28,Sydney,New South Wales,21.2,60.7,Summer,12,22.877419354838707,-1.68,0
2023-12-29,Sydney,New South Wales,19.9,74.0,Summer,12,22.877419354838707,-2.98,0
2023-12-30,Sydney,New South Wales,18.1,58.5,Summer,12,22.877419354838707,-4.78,0
2023-12-31,Sydney,New South Wales,17.9,66.8,Summer,12,22.877419354838707,-4.98,0
2024-01-01,Sydney,New South Wales,24.5,62.3,Summer,1,22.804301075268818,1.7,0
2024-01-02,Sydney,New South Wales,22.3,72.9,Summer,1,22.804301075268818,-0.5,0
2024-01-03,Sydney,New South Wales,24.0,65.2,Summer,1,22.804301075268818,1.2,0
2024-01-04,Sydney,New South Wales,24.4,73.3,Summer,1,22.804301075268818,1.6,0
2024-01-05,Sydney,New South Wales,22.8,65.7,Summer,1,22.804301075268818,-0.0,0
2024-01-06,Sydney,New South Wales,24.0,65.6,Summer,1,22.804301075268818,1.2,0
2024-01-07,Sydney,New South Wales,21.3,65.2,Summer,1,22.804301075268818,-1.5,0
2024-01-08,Sydney,New South Wales,21.0,72.5,Summer,1,22.804301075268818,-1.8,0
2024-01-09,Sydney,New South Wales,21.8,72.0,Summer,1,22.804301075268818,-1.0,0
2024-01-10,Sydney,New South Wales,26.5,81.1,Summer,1,22.804301075268818,3.7,1
2024-01-11,Sydney,New South Wales,25.3,70.8,Summer,1,22.804301075268818,2.5,0
2024-01-12,Sydney,New South Wales,27.0,63.1,Summer,1,22.804301075268818,4.2,0
2024-01-13,Sydney,New South Wales,26.7,81.3,Summer,1,22.804301075268818,3.9,1
2024-01-14,Sydney,New South Wales,26.0,62.6,Summer,1,22.804301075268818,3.2,0
2024-01-15,Sydney,New South Wales,21.5,63.4,Summer,1,22.804301075268818,-1.3,0
2024-01-16,Sydney,New South Wales,22.0,65.4,Summer,1,22.804301075268818,-0.8,0
2024-01-17,Sydney,New South Wales,21.0,65.1,Summer,1,22.804301075268818,-1.8,0
2024-01-18,Sydney,New South Wales,20.3,73.2,Summer,1,22.804301075268818,-2.5,0
2024-01-19,Sydney,New South Wales,18.1,63.0,Summer,1,22.804301075268818,-4.7,0
2024-01-20,Sydney,New South Wales,18.4,70.7,Summer,1,22.804301075268818,-4.4,0
2024-01-21,Sydney,New South Wales,21.3,65.1,Summer,1,22.804301075268818,-1.5,0
2024-01-22,Sydney,New South Wales,19.7,70.9,Summer,1,22.804301075268818,-3.1,0
2024-01-23,Sydney,New South Wales,21.0,68.2,Summer,1,22.804301075268818,-1.8,0
2024-01-24,Sydney,New South Wales,22.2,73.8,Summer,1,22.804301075268818,-0.6,0
2024-01-25,Sydney,New South Wales,22.1,67.3,Summer,1,22.804301075268818,-0.7,0
2024-01-26,Sydney,New South Wales,21.1,71.5,Summer,1,22.804301075268818,-1.7,0
2024-01-27,Sydney,New South Wales,20.6,74.8,Summer,1,22.804301075268818,-2.2,0
2024-01-28,Sydney,New South Wales,21.1,67.3,Summer,1,22.804301075268818,-1.7,0
2024-01-29,Sydney,New South Wales,19.3,63.4,Summer,1,22.804301075268818,-3.5,0
2024-01-30,Sydney,New South Wales,20.2,69.9,Summer,1,22.804301075268818,-2.6,0
2024-01-31,Sydney,New South Wales,21.8,68.3,Summer,1,22.804301075268818,-1.0,0
2024-02-01,Sydney,New South Wales,23.5,63.6,Summer,2,24.00941176470588,-0.51,0
2024-02-02,Sydney,New South Wales,23.5,80.7,Summer,2,24.00941176470588,-0.51,1
2024-02-03,Sydney,New South Wales,26.0,83.1,Summer,2,24.00941176470588,1.99,1
2024-02-04,Sydney,New South Wales,28.4,77.4,Summer,2,24.00941176470588,4.39,0
2024-02-05,Sydney,New South Wales,26.7,74.6,Summer,2,24.00941176470588,2.69,0
2024-02-06,Sydney,New South Wales,25.1,79.5,Summer,2,24.00941176470588,1.09,0
2024-02-07,Sydney,New South Wales,24.7,64.7,Summer,2,24.00941176470588,0.69,0
2024-02-08,Sydney,New South Wales,25.7,76.1,Summer,2,24.00941176470588,1.69,0
2024-02-09,Sydney,New South Wales,24.4,68.7,Summer,2,24.00941176470588,0.39,0
2024-02-10,Sydney,New South Wales,25.6,84.2,Summer,2,24.00941176470588,1.59,1
2024-02-11,Sydney,New South Wales,19.9,76.7,Summer,2,24.00941176470588,-4.11,0
2024-02-12,Sydney,New South Wales,21.0,72.9,Summer,2,24.00941176470588,-3.01,0
2024-02-13,Sydney,New South Wales,21.1,69.3,Summer,2,24.00941176470588,-2.91,0
2024-02-14,Sydney,New South Wales,24.1,75.2,Summer,2,24.00941176470588,0.09,0
2024-02-15,Sydney,New South Wales,25.5,71.7,Summer,2,24.00941176470588,1.49,0
2024-02-16,Sydney,New South Wales,27.1,62.5,Summer,2,24.00941176470588,3.09,0
2024-02-17,Sydney,New South Wales,28.5,63.2,Summer,2,24.00941176470588,4.49,0
2024-02-18,Sydney,New South Wales,28.2,71.4,Summer,2,24.00941176470588,4.19,0
2024-02-19,Sydney,New South Wales,27.7,79.2,Summer,2,24.00941176470588,3.69,0
2024-02-20,Sydney,New South Wales,25.5,65.2,Summer,2,24.00941176470588,1.49,0
2024-02-21,Sydney,New South Wales,23.6,70.7,Summer,2,24.00941176470588,-0.41,0
2024-02-22,Sydney,New South Wales,22.5,65.5,Summer,2,24.00941176470588,-1.51,0
2024-02-23,Sydney,New South Wales,22.7,72.8,Summer,2,24.00941176470588,-1.31,0
2024-02-24,Sydney,New South Wales,20.9,78.0,Summer,2,24.00941176470588,-3.11,0
2024-02-25,Sydney,New South Wales,23.6,72.3,Summer,2,24.00941176470588,-0.41,0
2024-02-26,Sydney,New South Wales,22.3,74.8,Summer,2,24.00941176470588,-1.71,0
2024-02-27,Sydney,New South Wales,23.2,66.2,Summer,2,24.00941176470588,-0.81,0
2024-02-28,Sydney,New South Wales,21.1,69.5,Summer,2,24.00941176470588,-2.91,0
2024-02-29,Sydney,New South Wales,22.2,66.3,Summer,2,24.00941176470588,-1.81,0
2024-03-01,Sydney,New South Wales,22.3,76.6,Autumn,3,21.366666666666667,0.93,0
2024-03-02,Sydney,New South Wales,22.2,70.8,Autumn,3,21.366666666666667,0.83,0
2024-03-03,Sydney,New South Wales,24.2,76.2,Autumn,3,21.366666666666667,2.83,0
2024-03-04,Sydney,New South Wales,20.9,72.5,Autumn,3,21.366666666666667,-0.47,0
2024-03-05,Sydney,New South Wales,20.8,75.5,Autumn,3,21.366666666666667,-0.57,0
2024-03-06,Sydney,New South Wales,22.8,62.5,Autumn,3,21.366666666666667,1.43,0
2024-03-07,Sydney,New South Wales,26.8,57.6,Autumn,3,21.366666666666667,5.43,0
2024-03-08,Sydney,New South Wales,23.7,85.4,Autumn,3,21.366666666666667,2.33,1
2024-03-09,Sydney,New South Wales,23.9,81.3,Autumn,3,21.366666666666667,2.53,1
2024-03-10,Sydney,New South Wales,22.0,68.1,Autumn,3,21.366666666666667,0.63,0
2024-03-11,Sydney,New South Wales,22.8,62.8,Autumn,3,21.366666666666667,1.43,0
2024-03-12,Sydney,New South Wales,21.2,74.7,Autumn,3,21.366666666666667,-0.17,0
2024-03-13,Sydney,New South Wales,20.1,75.8,Autumn,3,21.366666666666667,-1.27,0
2024-03-14,Sydney,New South Wales,19.0,76.1,Autumn,3,21.366666666666667,-2.37,0
2024-03-15,Sydney,New South Wales,22.2,63.4,Autumn,3,21.366666666666667,0.83,0
2024-03-16,Sydney,New South Wales,21.5,66.5,Autumn,3,21.366666666666667,0.13,0
2024-03-17,Sydney,New South Wales,21.5,64.3,Autumn,3,21.366666666666667,0.13,0
2024-03-18,Sydney,New South Wales,23.0,71.8,Autumn,3,21.366666666666667,1.63,0
2024-03-19,Sydney,New South Wales,21.5,70.5,Autumn,3,21.366666666666667,0.13,0
2024-03-20,Sydney,New South Wales,21.9,57.7,Autumn,3,21.366666666666667,0.53,0
2024-03-21,Sydney,New South Wales,20.2,63.2,Autumn,3,21.366666666666667,-1.17,0
2024-03-22,Sydney,New South Wales,20.1,72.3,Autumn,3,21.366666666666667,-1.27,0
2024-03-23,Sydney,New South Wales,23.8,70.5,Autumn,3,21.366666666666667,2.43,0
2024-03-24,Sydney,New South Wales,19.9,77.8,Autumn,3,21.366666666666667,-1.47,0
2024-03-25,Sydney,New South Wales,19.3,72.6,Autumn,3,21.366666666666667,-2.07,0
2024-03-26,Sydney,New South Wales,22.9,66.1,Autumn,3,21.366666666666667,1.53,0
2024-03-27,Sydney,New South Wales,19.9,73.5,Autumn,3,21.366666666666667,-1.47,0
2024-03-28,Sydney,New South Wales,21.2,67.7,Autumn,3,21.366666666666667,-0.17,0
2024-03-29,Sydney,New South Wales,17.8,67.3,Autumn,3,21.366666666666667,-3.57,0
2024-03-30,Sydney,New South Wales,22.0,68.0,Autumn,3,21.366666666666667,0.63,0
2024-03-31,Sydney,New South Wales,21.0,65.4,Autumn,3,21.366666666666667,-0.37,0
2024-04-01,Sydney,New South Wales,20.3,62.9,Autumn,4,17.466666666666665,2.83,0
2024-04-02,Sydney,New South Wales,18.0,76.0,Autumn,4,17.466666666666665,0.53,0
2024-04-03,Sydney,New South Wales,14.5,70.7,Autumn,4,17.466666666666665,-2.97,0
2024-04-04,Sydney,New South Wales,16.7,77.8,Autumn,4,17.466666666666665,-0.77,0
2024-04-05,Sydney,New South Wales,15.9,64.8,Autumn,4,17.466666666666665,-1.57,0
2024-04-06,Sydney,New South Wales,16.3,77.4,Autumn,4,17.466666666666665,-1.17,0
2024-04-07,Sydney,New South Wales,19.1,65.2,Autumn,4,17.466666666666665,1.63,0
2024-04-08,Sydney,New South Wales,18.6,63.0,Autumn,4,17.466666666666665,1.13,0
2024-04-09,Sydney,New South Wales,15.3,82.7,Autumn,4,17.466666666666665,-2.17,1
2024-04-10,Sydney,New South Wales,14.9,71.9,Autumn,4,17.466666666666665,-2.57,0
2024-04-11,Sydney,New South Wales,16.6,76.9,Autumn,4,17.466666666666665,-0.87,0
2024-04-12,Sydney,New South Wales,18.6,80.2,Autumn,4,17.466666666666665,1.13,1
2024-04-13,Sydney,New South Wales,16.2,63.5,Autumn,4,17.466666666666665,-1.27,0
2024-04-14,Sydney,New South Wales,13.6,63.4,Autumn,4,17.466666666666665,-3.87,0
2024-04-15,Sydney,New South Wales,13.4,57.2,Autumn,4,17.466666666666665,-4.07,0
2024-04-16,Sydney,New South Wales,11.1,70.6,Autumn,4,17.466666666666665,-6.37,0
2024-04-17,Sydney,New South Wales,12.7,74.9,Autumn,4,17.466666666666665,-4.77,0
2024-04-18,Sydney,New South Wales,10.8,69.8,Autumn,4,17.466666666666665,-6.67,0
2024-04-19,Sydney,New South Wales,10.6,71.1,Autumn,4,17.466666666666665,-6.87,0
2024-04-20,Sydney,New South Wales,8.1,79.1,Autumn,4,17.466666666666665,-9.37,0
2024-04-21,Sydney,New South Wales,10.6,81.5,Autumn,4,17.466666666666665,-6.87,1
2024-04-22,Sydney,New South Wales,14.1,76.5,Autumn,4,17.466666666666665,-3.37,0
2024-04-23,Sydney,New South Wales,17.8,71.9,Autumn,4,17.466666666666665,0.33,0
2024-04-24,Sydney,New South Wales,18.3,66.0,Autumn,4,17.466666666666665,0.83,0
2024-04-25,Sydney,New South Wales,20.1,61.4,Autumn,4,17.466666666666665,2.63,0
2024-04-26,Sydney,New South Wales,17.3,71.0,Autumn,4,17.466666666666665,-0.17,0
2024-04-27,Sydney,New South Wales,17.0,66.2,Autumn,4,17.466666666666665,-0.47,0
2024-04-28,Sydney,New South Wales,16.8,72.9,Autumn,4,17.466666666666665,-0.67,0
2024-04-29,Sydney,New South Wales,15.3,75.9,Autumn,4,17.466666666666665,-2.17,0
2024-04-30,Sydney,New South Wales,15.3,70.8,Autumn,4,17.466666666666665,-2.17,0
2024-05-01,Sydney,New South Wales,15.5,68.2,Autumn,5,16.79247311827957,-1.29,0
2024-05-02,Sydney,New South Wales,17.3,72.5,Autumn,5,16.79247311827957,0.51,0
2024-05-03,Sydney,New South Wales,15.4,73.9,Autumn,5,16.79247311827957,-1.39,0
2024-05-04,Sydney,New South Wales,17.1,74.2,Autumn,5,16.79247311827957,0.31,0
2024-05-05,Sydney,New South Wales,21.5,79.4,Autumn,5,16.79247311827957,4.71,0
2024-05-06,Sydney,New South Wales,20.4,65.9,Autumn,5,16.79247311827957,3.61,0
2024-05-07,Sydney,New South Wales,17.0,68.7,Autumn,5,16.79247311827957,0.21,0
2024-05-08,Sydney,New South Wales,13.9,65.5,Autumn,5,16.79247311827957,-2.89,0
2024-05-09,Sydney,New South Wales,13.4,66.6,Autumn,5,16.79247311827957,-3.39,0
2024-05-10,Sydney,New South Wales,15.0,69.0,Autumn,5,16.79247311827957,-1.79,0
2024-05-11,Sydney,New South Wales,14.0,78.6,Autumn,5,16.79247311827957,-2.79,0
2024-05-12,Sydney,New South Wales,16.9,63.8,Autumn,5,16.79247311827957,0.11,0
2024-05-13,Sydney,New South Wales,16.3,64.4,Autumn,5,16.79247311827957,-0.49,0
2024-05-14,Sydney,New South Wales,11.8,71.3,Autumn,5,16.79247311827957,-4.99,0
2024-05-15,Sydney,New South Wales,12.0,78.4,Autumn,5,16.79247311827957,-4.79,0
2024-05-16,Sydney,New South Wales,12.7,73.0,Autumn,5,16.79247311827957,-4.09,0
2024-05-17,Sydney,New South Wales,13.7,68.2,Autumn,5,16.79247311827957,-3.09,0
2024-05-18,Sydney,New South Wales,14.0,68.8,Autumn,5,16.79247311827957,-2.79,0
2024-05-19,Sydney,New South Wales,13.7,71.2,Autumn,5,16.79247311827957,-3.09,0
2024-05-20,Sydney,New South Wales,14.7,68.8,Autumn,5,16.79247311827957,-2.09,0
2024-05-21,Sydney,New South Wales,12.1,70.6,Autumn,5,16.79247311827957,-4.69,0
2024-05-22,Sydney,New South Wales,12.2,69.6,Autumn,5,16.79247311827957,-4.59,0
2024-05-23,Sydney,New South Wales,17.1,68.7,Autumn,5,16.79247311827957,0.31,0
2024-05-24,Sydney,New South Wales,15.4,74.8,Autumn,5,16.79247311827957,-1.39,0
2024-05-25,Sydney,New South Wales,17.4,72.7,Autumn,5,16.79247311827957,0.61,0
2024-05-26,Sydney,New South Wales,17.3,76.9,Autumn,5,16.79247311827957,0.51,0
2024-05-27,Sydney,New South Wales,16.7,68.7,Autumn,5,16.79247311827957,-0.09,0
2024-05-28,Sydney,New South Wales,19.0,60.2,Autumn,5,16.79247311827957,2.21,0
2024-05-29,Sydney,New South Wales,16.5,70.0,Autumn,5,16.79247311827957,-0.29,0
2024-05-30,Sydney,New South Wales,15.1,61.6,Autumn,5,16.79247311827957,-1.69,0
2024-05-31,Sydney,New South Wales,14.1,75.0,Autumn,5,16.79247311827957,-2.69,0
2024-06-01,Sydney,New South Wales,8.5,48.3,Winter,6,14.016666666666667,-5.52,0
2024-06-02,Sydney,New South Wales,9.9,69.1,Winter,6,14.016666666666667,-4.12,0
2024-06-03,Sydney,New South Wales,8.7,59.8,Winter,6,14.016666666666667,-5.32,0
2024-06-04,Sydney,New South Wales,8.7,66.1,Winter,6,14.016666666666667,-5.32,0
2024-06-05,Sydney,New South Wales,12.2,66.4,Winter,6,14.016666666666667,-1.82,0
2024-06-06,Sydney,New South Wales,11.6,69.1,Winter,6,14.016666666666667,-2.42,0
2024-06-07,Sydney,New South Wales,12.3,70.6,Winter,6,14.016666666666667,-1.72,0
2024-06-08,Sydney,New South Wales,13.1,70.2,Winter,6,14.016666666666667,-0.92,0
2024-06-09,Sydney,New South Wales,14.4,75.1,Winter,6,14.016666666666667,0.38,0
2024-06-10,Sydney,New South Wales,14.4,65.1,Winter,6,14.016666666666667,0.38,0
2024-06-11,Sydney,New South Wales,14.1,66.4,Winter,6,14.016666666666667,0.08,0
2024-06-12,Sydney,New South Wales,18.0,60.8,Winter,6,14.016666666666667,3.98,0
2024-06-13,Sydney,New South Wales,19.2,76.0,Winter,6,14.016666666666667,5.18,0
2024-06-14,Sydney,New South Wales,16.9,78.4,Winter,6,14.016666666666667,2.88,0
2024-06-15,Sydney,New South Wales,19.2,71.8,Winter,6,14.016666666666667,5.18,0
2024-06-16,Sydney,New South Wales,22.3,75.8,Winter,6,14.016666666666667,8.28,0
2024-06-17,Sydney,New South Wales,15.5,63.1,Winter,6,14.016666666666667,1.48,0
2024-06-18,Sydney,New South Wales,15.7,69.2,Winter,6,14.016666666666667,1.68,0
2024-06-19,Sydney,New South Wales,16.1,68.8,Winter,6,14.016666666666667,2.08,0
2024-06-20,Sydney,New South Wales,13.6,74.5,Winter,6,14.016666666666667,-0.42,0
2024-06-21,Sydney,New South Wales,14.8,72.9,Winter,6,14.016666666666667,0.78,0
2024-06-22,Sydney,New South Wales,14.0,78.3,Winter,6,14.016666666666667,-0.02,0
2024-06-23,Sydney,New South Wales,14.4,71.9,Winter,6,14.016666666666667,0.38,0
2024-06-24,Sydney,New South Wales,21.3,55.5,Winter,6,14.016666666666667,7.28,0
2024-06-25,Sydney,New South Wales,15.8,55.4,Winter,6,14.016666666666667,1.78,0
2024-06-26,Sydney,New South Wales,15.2,57.9,Winter,6,14.016666666666667,1.18,0
2024-06-27,Sydney,New South Wales,14.2,80.0,Winter,6,14.016666666666667,0.18,0
2024-06-28,Sydney,New South Wales,16.3,67.3,Winter,6,14.016666666666667,2.28,0
2024-06-29,Sydney,New South Wales,14.0,70.4,Winter,6,14.016666666666667,-0.02,0
2024-06-30,Sydney,New South Wales,15.9,71.9,Winter,6,14.016666666666667,1.88,0
2024-07-01,Sydney,New South Wales,15.8,74.9,Winter,7,13.541935483870969,2.26,0
2024-07-02,Sydney,New South Wales,13.0,72.0,Winter,7,13.541935483870969,-0.54,0
2024-07-03,Sydney,New South Wales,14.7,65.7,Winter,7,13.541935483870969,1.16,0
2024-07-04,Sydney,New South Wales,17.0,68.0,Winter,7,13.541935483870969,3.46,0
2024-07-05,Sydney,New South Wales,16.6,68.1,Winter,7,13.541935483870969,3.06,0
2024-07-06,Sydney,New South Wales,16.7,64.2,Winter,7,13.541935483870969,3.16,0
2024-07-07,Sydney,New South Wales,13.1,66.7,Winter,7,13.541935483870969,-0.44,0
2024-07-08,Sydney,New South Wales,11.5,64.5,Winter,7,13.541935483870969,-2.04,0
2024-07-09,Sydney,New South Wales,12.5,73.4,Winter,7,13.541935483870969,-1.04,0
2024-07-10,Sydney,New South Wales,13.3,60.5,Winter,7,13.541935483870969,-0.24,0
2024-07-11,Sydney,New South Wales,13.2,74.2,Winter,7,13.541935483870969,-0.34,0
2024-07-12,Sydney,New South Wales,13.7,67.9,Winter,7,13.541935483870969,0.16,0
2024-07-13,Sydney,New South Wales,12.8,73.9,Winter,7,13.541935483870969,-0.74,0
2024-07-14,Sydney,New South Wales,11.6,64.9,Winter,7,13.541935483870969,-1.94,0
2024-07-15,Sydney,New South Wales,13.1,75.8,Winter,7,13.541935483870969,-0.44,0
2024-07-16,Sydney,New South Wales,10.1,70.1,Winter,7,13.541935483870969,-3.44,0
2024-07-17,Sydney,New South Wales,13.3,62.3,Winter,7,13.541935483870969,-0.24,0
2024-07-18,Sydney,New South Wales,11.8,70.1,Winter,7,13.541935483870969,-1.74,0
2024-07-19,Sydney,New South Wales,11.4,60.2,Winter,7,13.541935483870969,-2.14,0
2024-07-20,Sydney,New South Wales,8.8,64.5,Winter,7,13.541935483870969,-4.74,0
