date,city,province,temperature,humidity,season
2024-04-06,Sydney,New South Wales,16.3,77.4,Autumn
2024-04-07,Sydney,New South Wales,19.1,65.2,Autumn
2024-04-08,Sydney,New South Wales,18.6,63.0,Autumn
2024-04-09,Sydney,New South Wales,15.3,82.7,Autumn
2024-04-10,Sydney,New South Wales,14.9,71.9,Autumn
2024-04-11,Sydney,New South Wales,16.6,76.9,Autumn
2024-04-12,Sydney,New South Wales,18.6,80.2,Autumn
2024-04-13,Sydney,New South Wales,16.2,63.5,Autumn
2024-04-14,Sydney,New South Wales,13.6,63.4,Autumn
2024-04-15,Sydney,New South Wales,13.4,57.2,Autumn
2024-04-16,Sydney,New South Wales,11.1,70.6,Autumn
2024-04-17,Sydney,New South Wales,12.7,74.9,Autumn
2024-04-18,Sydney,New South Wales,10.8,69.8,Autumn
2024-04-19,Sydney,New South Wales,10.6,71.1,Autumn
2024-04-20,Sydney,New South Wales,8.1,79.1,Autumn
2024-04-21,Sydney,New South Wales,10.6,81.5,Autumn
2024-04-22,Sydney,New South Wales,14.1,76.5,Autumn
2024-04-23,Sydney,New South Wales,17.8,71.9,Autumn
2024-04-24,Sydney,New South Wales,18.3,66.0,Autumn
2024-04-25,Sydney,New South Wales,20.1,61.4,Autumn
2024-04-26,Sydney,New South Wales,17.3,71.0,Autumn
2024-04-27,Sydney,New South Wales,17.0,66.2,Autumn
2024-04-28,Sydney,New South Wales,16.8,72.9,Autumn
2024-04-29,Sydney,New South Wales,15.3,75.9,Autumn
2024-04-30,Sydney,New South Wales,15.3,70.8,Autumn
2024-05-01,Sydney,New South Wales,15.5,68.2,Autumn
2024-05-02,Sydney,New South Wales,17.3,72.5,Autumn
2024-05-03,Sydney,New South Wales,15.4,73.9,Autumn
2024-05-04,Sydney,New South Wales,17.1,74.2,Autumn
2024-05-05,Sydney,New South Wales,21.5,79.4,Autumn
2024-05-06,Sydney,New South Wales,20.4,65.9,Autumn
2024-05-07,Sydney,New South Wales,17.0,68.7,Autumn
2024-05-08,Sydney,New South Wales,13.9,65.5,Autumn
2024-05-09,Sydney,New South Wales,13.4,66.6,Autumn
2024-05-10,Sydney,New South Wales,15.0,69.0,Autumn
2024-05-11,Sydney,New South Wales,14.0,78.6,Autumn
2024-05-12,Sydney,New South Wales,16.9,63.8,Autumn
2024-05-13,Sydney,New South Wales,16.3,64.4,Autumn
2024-05-14,Sydney,New South Wales,11.8,71.3,Autumn
2024-05-15,Sydney,New South Wales,12.0,78.4,Autumn
2024-05-16,Sydney,New South Wales,12.7,73.0,Autumn
2024-05-17,Sydney,New South Wales,13.7,68.2,Autumn
2024-05-18,Sydney,New South Wales,14.0,68.8,Autumn
2024-05-19,Sydney,New South Wales,13.7,71.2,Autumn
2024-05-20,Sydney,New South Wales,14.7,68.8,Autumn
2024-05-21,Sydney,New South Wales,12.1,70.6,Autumn
2024-05-22,Sydney,New South Wales,12.2,69.6,Autumn
2024-05-23,Sydney,New South Wales,17.1,68.7,Autumn
2024-05-24,Sydney,New South Wales,15.4,74.8,Autumn
2024-05-25,Sydney,New South Wales,17.4,72.7,Autumn
2024-05-26,Sydney,New South Wales,17.3,76.9,Autumn
2024-05-27,Sydney,New South Wales,16.7,68.7,Autumn
2024-05-28,Sydney,New South Wales,19.0,60.2,Autumn
2024-05-29,Sydney,New South Wales,16.5,70.0,Autumn
2024-05-30,Sydney,New South Wales,15.1,61.6,Autumn
2024-05-31,Sydney,New South Wales,14.1,75.0,Autumn
2024-06-01,Sydney,New South Wales,8.5,48.3,Winter
2024-06-02,Sydney,New South Wales,9.9,69.1,Winter
2024-06-03,Sydney,New South Wales,8.7,59.8,Winter
2024-06-04,Sydney,New South Wales,8.7,66.1,Winter
2024-06-05,Sydney,New South Wales,12.2,66.4,Winter
2024-06-06,Sydney,New South Wales,11.6,69.1,Winter
2024-06-07,Sydney,New South Wales,12.3,70.6,Winter
2024-06-08,Sydney,New South Wales,13.1,70.2,Winter
2024-06-09,Sydney,New South Wales,14.4,75.1,Winter
2024-06-10,Sydney,New South Wales,14.4,65.1,Winter
2024-06-11,Sydney,New South Wales,14.1,66.4,Winter
2024-06-12,Sydney,New South Wales,18.0,60.8,Winter
2024-06-13,Sydney,New South Wales,19.2,76.0,Winter
2024-06-14,Sydney,New South Wales,16.9,78.4,Winter
2024-06-15,Sydney,New South Wales,19.2,71.8,Winter
2024-06-16,Sydney,New South Wales,22.3,75.8,Winter
2024-06-17,Sydney,New South Wales,15.5,63.1,Winter
2024-06-18,Sydney,New South Wales,15.7,69.2,Winter
2024-06-19,Sydney,New South Wales,16.1,68.8,Winter
2024-06-20,Sydney,New South Wales,13.6,74.5,Winter
2024-06-21,Sydney,New South Wales,14.8,72.9,Winter
2024-06-22,Sydney,New South Wales,14.0,78.3,Winter
2024-06-23,Sydney,New South Wales,14.4,71.9,Winter
2024-06-24,Sydney,New South Wales,21.3,55.5,Winter
2024-06-25,Sydney,New South Wales,15.8,55.4,Winter
2024-06-26,Sydney,New South Wales,15.2,57.9,Winter
2024-06-27,Sydney,New South Wales,14.2,80.0,Winter
2024-06-28,Sydney,New South Wales,16.3,67.3,Winter
2024-06-29,Sydney,New South Wales,14.0,70.4,Winter
2024-06-30,Sydney,New South Wales,15.9,71.9,Winter
2024-07-01,Sydney,New South Wales,15.8,74.9,Winter
2024-07-02,Sydney,New South Wales,13.0,72.0,Winter
2024-07-03,Sydney,New South Wales,14.7,65.7,Winter
2024-07-04,Sydney,New South Wales,17.0,68.0,Winter
2024-07-05,Sydney,New South Wales,16.6,68.1,Winter
2024-07-06,Sydney,New South Wales,16.7,64.2,Winter
2024-07-07,Sydney,New South Wales,13.1,66.7,Winter
2024-07-08,Sydney,New South Wales,11.5,64.5,Winter
2024-07-09,Sydney,New South Wales,12.5,73.4,Winter
2024-07-10,Sydney,New South Wales,13.3,60.5,Winter
2024-07-11,Sydney,New South Wales,13.2,74.2,Winter
2024-07-12,Sydney,New South Wales,13.7,67.9,Winter
2024-07-13,Sydney,New South Wales,12.8,73.9,Winter
2024-07-14,Sydney,New South Wales,11.6,64.9,Winter
2024-07-15,Sydney,New South Wales,13.1,75.8,Winter
2024-07-16,Sydney,New South Wales,10.1,70.1,Winter
2024-07-17,Sydney,New South Wales,13.3,62.3,Winter
2024-07-18,Sydney,New South Wales,11.8,70.1,Winter
2024-07-19,Sydney,New South Wales,11.4,60.2,Winter
2024-07-20,Sydney,New South Wales,8.8,64.5,Winter
2024-07-21,Sydney,New South Wales,9.7,68.3,Winter
2024-07-22,Sydney,New South Wales,9.2,58.9,Winter
2024-07-23,Sydney,New South Wales,8.2,71.7,Winter
2024-07-24,Sydney,New South Wales,9.3,59.4,Winter
2024-07-25,Sydney,New South Wales,10.9,62.9,Winter
2024-07-26,Sydney,New South Wales,11.9,66.1,Winter
2024-07-27,Sydney,New South Wales,10.5,73.5,Winter
2024-07-28,Sydney,New South Wales,12.0,77.1,Winter
2024-07-29,Sydney,New South Wales,11.3,64.5,Winter
2024-07-30,Sydney,New South Wales,13.6,68.8,Winter
2024-07-31,Sydney,New South Wales,12.9,71.0,Winter
2024-08-01,Sydney,New South Wales,11.8,68.3,Winter
2024-08-02,Sydney,New South Wales,16.7,59.2,Winter
2024-08-03,Sydney,New South Wales,12.8,55.2,Winter
2024-08-04,Sydney,New South Wales,14.5,56.4,Winter
2024-08-05,Sydney,New South Wales,17.2,61.7,Winter
2024-08-06,Sydney,New South Wales,18.6,58.6,Winter
2024-08-07,Sydney,New South Wales,17.4,68.5,Winter
2024-08-08,Sydney,New South Wales,16.9,67.5,Winter
2024-08-09,Sydney,New South Wales,14.7,73.4,Winter
2024-08-10,Sydney,New South Wales,11.1,71.1,Winter
2024-08-11,Sydney,New South Wales,10.7,70.5,Winter
2024-08-12,Sydney,New South Wales,16.0,59.0,Winter
2024-08-13,Sydney,New South Wales,14.4,62.3,Winter
2024-08-14,Sydney,New South Wales,11.0,53.6,Winter
2024-08-15,Sydney,New South Wales,13.8,57.2,Winter
2024-08-16,Sydney,New South Wales,14.0,65.5,Winter
2024-08-17,Sydney,New South Wales,12.8,61.8,Winter
2024-08-18,Sydney,New South Wales,12.5,60.3,Winter
2024-08-19,Sydney,New South Wales,11.5,64.5,Winter
2024-08-20,Sydney,New South Wales,13.3,66.0,Winter
2024-08-21,Sydney,New South Wales,11.9,56.6,Winter
2024-08-22,Sydney,New South Wales,10.7,64.3,Winter
2024-08-23,Sydney,New South Wales,11.2,59.8,Winter
2024-08-24,Sydney,New South Wales,11.9,65.9,Winter
2024-08-25,Sydney,New South Wales,12.6,59.2,Winter
2024-08-26,Sydney,New South Wales,11.9,63.7,Winter
2024-08-27,Sydney,New South Wales,15.1,63.6,Winter
2024-08-28,Sydney,New South Wales,12.5,53.5,Winter
2024-08-29,Sydney,New South Wales,11.6,67.4,Winter
2024-08-30,Sydney,New South Wales,7.1,69.3,Winter
2024-08-31,Sydney,New South Wales,9.5,68.0,Winter
2024-09-01,Sydney,New South Wales,12.0,60.8,Spring
2024-09-02,Sydney,New South Wales,13.4,55.6,Spring
2024-09-03,Sydney,New South Wales,16.3,60.1,Spring
2024-09-04,Sydney,New South Wales,19.2,71.5,Spring
2024-09-05,Sydney,New South Wales,15.9,60.2,Spring
2024-09-06,Sydney,New South Wales,15.1,63.7,Spring
2024-09-07,Sydney,New South Wales,13.3,58.3,Spring
2024-09-08,Sydney,New South Wales,13.7,56.0,Spring
2024-09-09,Sydney,New South Wales,13.6,68.7,Spring
2024-09-10,Sydney,New South Wales,13.3,56.4,Spring
2024-09-11,Sydney,New South Wales,17.5,61.5,Spring
2024-09-12,Sydney,New South Wales,17.1,65.5,Spring
2024-09-13,Sydney,New South Wales,16.8,55.2,Spring
2024-09-14,Sydney,New South Wales,13.8,65.8,Spring
2024-09-15,Sydney,New South Wales,18.3,54.8,Spring
2024-09-16,Sydney,New South Wales,21.4,59.5,Spring
2024-09-17,Sydney,New South Wales,22.1,59.8,Spring
2024-09-18,Sydney,New South Wales,19.8,55.3,Spring
2024-09-19,Sydney,New South Wales,17.4,67.7,Spring
2024-09-20,Sydney,New South Wales,18.7,61.3,Spring
2024-09-21,Sydney,New South Wales,16.4,55.3,Spring
2024-09-22,Sydney,New South Wales,17.6,65.5,Spring
2024-09-23,Sydney,New South Wales,18.3,61.0,Spring
2024-09-24,Sydney,New South Wales,20.4,56.8,Spring
2024-09-25,Sydney,New South Wales,17.2,52.9,Spring
2024-09-26,Sydney,New South Wales,16.8,63.3,Spring
2024-09-27,Sydney,New South Wales,15.6,62.6,Spring
2024-09-28,Sydney,New South Wales,19.1,71.8,Spring
2024-09-29,Sydney,New South Wales,19.6,53.4,Spring
2024-09-30,Sydney,New South Wales,17.8,59.5,Spring
2024-10-01,Sydney,New South Wales,19.7,65.3,Spring
2024-10-02,Sydney,New South Wales,18.8,60.6,Spring
2024-10-03,Sydney,New South Wales,15.0,60.8,Spring
2024-10-04,Sydney,New South Wales,17.1,63.4,Spring
2024-10-05,Sydney,New South Wales,20.1,62.7,Spring
2024-10-06,Sydney,New South Wales,18.2,60.1,Spring
2024-10-07,Sydney,New South Wales,15.2,67.1,Spring
2024-10-08,Sydney,New South Wales,13.3,73.9,Spring
2024-10-09,Sydney,New South Wales,13.2,60.7,Spring
2024-10-10,Sydney,New South Wales,13.6,66.8,Spring
2024-10-11,Sydney,New South Wales,17.0,68.0,Spring
2024-10-12,Sydney,New South Wales,21.1,59.0,Spring
2024-10-13,Sydney,New South Wales,22.4,71.4,Spring
2024-10-14,Sydney,New South Wales,20.3,66.4,Spring
2024-10-15,Sydney,New South Wales,21.3,49.6,Spring
2024-10-16,Sydney,New South Wales,20.2,64.5,Spring
2024-10-17,Sydney,New South Wales,18.4,56.1,Spring
2024-10-18,Sydney,New South Wales,16.2,66.0,Spring
2024-10-19,Sydney,New South Wales,17.3,66.9,Spring
2024-10-20,Sydney,New South Wales,17.2,62.7,Spring
2024-10-21,Sydney,New South Wales,17.5,69.6,Spring
2024-10-22,Sydney,New South Wales,18.0,71.6,Spring
2024-10-23,Sydney,New South Wales,14.0,62.5,Spring
2024-10-24,Sydney,New South Wales,20.8,59.6,Spring
2024-10-25,Sydney,New South Wales,17.0,59.4,Spring
2024-10-26,Sydney,New South Wales,16.2,64.9,Spring
2024-10-27,Sydney,New South Wales,17.9,55.1,Spring
2024-10-28,Sydney,New South Wales,16.4,69.8,Spring
2024-10-29,Sydney,New South Wales,16.0,52.4,Spring
2024-10-30,Sydney,New South Wales,18.3,58.9,Spring
2024-10-31,Sydney,New South Wales,19.5,66.0,Spring
2024-11-01,Sydney,New South Wales,19.6,61.6,Spring
2024-11-02,Sydney,New South Wales,17.8,65.5,Spring
2024-11-03,Sydney,New South Wales,13.9,63.3,Spring
2024-11-04,Sydney,New South Wales,14.8,66.8,Spring
2024-11-05,Sydney,New South Wales,16.3,64.0,Spring
2024-11-06,Sydney,New South Wales,19.2,73.7,Spring
2024-11-07,Sydney,New South Wales,19.6,67.5,Spring
2024-11-08,Sydney,New South Wales,18.0,68.9,Spring
2024-11-09,Sydney,New South Wales,19.0,77.7,Spring
2024-11-10,Sydney,New South Wales,18.2,67.0,Spring
2024-11-11,Sydney,New South Wales,18.1,61.5,Spring
2024-11-12,Sydney,New South Wales,18.9,66.4,Spring
2024-11-13,Sydney,New South Wales,23.7,51.8,Spring
2024-11-14,Sydney,New South Wales,26.8,64.5,Spring
2024-11-15,Sydney,New South Wales,24.6,59.7,Spring
2024-11-16,Sydney,New South Wales,21.9,60.1,Spring
2024-11-17,Sydney,New South Wales,23.7,72.6,Spring
2024-11-18,Sydney,New South Wales,23.0,68.2,Spring
2024-11-19,Sydney,New South Wales,21.6,66.2,Spring
2024-11-20,Sydney,New South Wales,21.1,75.8,Spring
2024-11-21,Sydney,New South Wales,21.2,71.8,Spring
2024-11-22,Sydney,New South Wales,21.8,63.8,Spring
2024-11-23,Sydney,New South Wales,21.7,63.6,Spring
2024-11-24,Sydney,New South Wales,18.8,67.8,Spring
2024-11-25,Sydney,New South Wales,19.9,65.9,Spring
2024-11-26,Sydney,New South Wales,16.6,77.5,Spring
2024-11-27,Sydney,New South Wales,15.0,58.8,Spring
2024-11-28,Sydney,New South Wales,14.8,61.8,Spring
2024-11-29,Sydney,New South Wales,17.8,76.8,Spring
2024-11-30,Sydney,New South Wales,18.5,65.9,Spring
2024-12-01,Sydney,New South Wales,23.1,65.7,Summer
2024-12-02,Sydney,New South Wales,23.3,68.5,Summer
2024-12-03,Sydney,New South Wales,20.3,64.6,Summer
2024-12-04,Sydney,New South Wales,24.1,56.3,Summer
2024-12-05,Sydney,New South Wales,24.5,74.4,Summer
2024-12-06,Sydney,New South Wales,25.2,62.4,Summer
2024-12-07,Sydney,New South Wales,26.3,74.0,Summer
2024-12-08,Sydney,New South Wales,24.6,65.1,Summer
2024-12-09,Sydney,New South Wales,25.0,65.1,Summer
2024-12-10,Sydney,New South Wales,22.5,71.2,Summer
2024-12-11,Sydney,New South Wales,23.1,62.2,Summer
2024-12-12,Sydney,New South Wales,21.5,70.3,Summer
2024-12-13,Sydney,New South Wales,18.6,67.0,Summer
2024-12-14,Sydney,New South Wales,18.8,66.2,Summer
2024-12-15,Sydney,New South Wales,22.7,72.0,Summer
2024-12-16,Sydney,New South Wales,22.4,63.9,Summer
2024-12-17,Sydney,New South Wales,22.6,72.2,Summer
2024-12-18,Sydney,New South Wales,24.2,70.5,Summer
2024-12-19,Sydney,New South Wales,20.8,71.1,Summer
2024-12-20,Sydney,New South Wales,23.9,77.3,Summer
2024-12-21,Sydney,New South Wales,25.7,69.5,Summer
2024-12-22,Sydney,New South Wales,24.4,67.8,Summer
2024-12-23,Sydney,New South Wales,27.8,63.6,Summer
2024-12-24,Sydney,New South Wales,25.2,63.9,Summer
2024-12-25,Sydney,New South Wales,22.2,65.4,Summer
2024-12-26,Sydney,New South Wales,22.2,60.2,Summer
2024-12-27,Sydney,New South Wales,21.6,68.7,Summer
2024-12-28,Sydney,New South Wales,19.0,69.4,Summer
2024-12-29,Sydney,New South Wales,20.4,74.4,Summer
2024-12-30,Sydney,New South Wales,21.3,65.8,Summer
2024-12-31,Sydney,New South Wales,21.0,72.1,Summer
2025-01-01,Sydney,New South Wales,24.2,69.9,Summer
2025-01-02,Sydney,New South Wales,22.9,70.4,Summer
2025-01-03,Sydney,New South Wales,19.4,63.8,Summer
2025-01-04,Sydney,New South Wales,21.5,80.1,Summer
2025-01-05,Sydney,New South Wales,23.3,75.9,Summer
2025-01-06,Sydney,New South Wales,27.7,75.0,Summer
2025-01-07,Sydney,New South Wales,29.4,71.4,Summer
2025-01-08,Sydney,New South Wales,29.1,71.7,Summer
2025-01-09,Sydney,New South Wales,27.2,65.1,Summer
2025-01-10,Sydney,New South Wales,30.1,84.7,Summer
2025-01-11,Sydney,New South Wales,27.9,57.9,Summer
2025-01-12,Sydney,New South Wales,25.0,71.2,Summer
2025-01-13,Sydney,New South Wales,27.8,70.2,Summer
2025-01-14,Sydney,New South Wales,26.7,76.6,Summer
2025-01-15,Sydney,New South Wales,24.4,70.9,Summer
2025-01-16,Sydney,New South Wales,24.2,79.5,Summer
2025-01-17,Sydney,New South Wales,24.7,73.9,Summer
2025-01-18,Sydney,New South Wales,22.9,67.5,Summer
2025-01-19,Sydney,New South Wales,21.4,64.9,Summer
2025-01-20,Sydney,New South Wales,23.1,74.3,Summer
2025-01-21,Sydney,New South Wales,19.9,78.1,Summer
2025-01-22,Sydney,New South Wales,18.1,73.9,Summer
2025-01-23,Sydney,New South Wales,19.5,73.7,Summer
2025-01-24,Sydney,New South Wales,19.1,74.8,Summer
2025-01-25,Sydney,New South Wales,21.5,72.9,Summer
2025-01-26,Sydney,New South Wales,21.7,69.5,Summer
2025-01-27,Sydney,New South Wales,20.7,57.7,Summer
2025-01-28,Sydney,New South Wales,19.6,76.6,Summer
2025-01-29,Sydney,New South Wales,22.9,64.6,Summer
2025-01-30,Sydney,New South Wales,20.4,62.7,Summer
2025-01-31,Sydney,New South Wales,21.3,57.4,Summer
2025-02-01,Sydney,New South Wales,24.8,68.0,Summer
2025-02-02,Sydney,New South Wales,23.3,72.8,Summer
2025-02-03,Sydney,New South Wales,27.9,78.9,Summer
2025-02-04,Sydney,New South Wales,26.9,77.8,Summer
2025-02-05,Sydney,New South Wales,29.2,67.0,Summer
2025-02-06,Sydney,New South Wales,28.4,74.3,Summer
2025-02-07,Sydney,New South Wales,28.1,72.4,Summer
2025-02-08,Sydney,New South Wales,25.9,62.6,Summer
2025-02-09,Sydney,New South Wales,24.5,74.0,Summer
2025-02-10,Sydney,New South Wales,22.7,77.0,Summer
2025-02-11,Sydney,New South Wales,24.3,73.6,Summer
2025-02-12,Sydney,New South Wales,22.4,67.4,Summer
2025-02-13,Sydney,New South Wales,24.7,63.6,Summer
2025-02-14,Sydney,New South Wales,24.7,70.4,Summer
2025-02-15,Sydney,New South Wales,23.2,75.1,Summer
2025-02-16,Sydney,New South Wales,25.0,62.5,Summer
2025-02-17,Sydney,New South Wales,20.3,75.4,Summer
2025-02-18,Sydney,New South Wales,22.1,69.4,Summer
2025-02-19,Sydney,New South Wales,17.3,74.7,Summer
2025-02-20,Sydney,New South Wales,20.4,68.3,Summer
2025-02-21,Sydney,New South Wales,24.9,72.8,Summer
2025-02-22,Sydney,New South Wales,21.1,81.2,Summer
2025-02-23,Sydney,New South Wales,17.7,70.5,Summer
2025-02-24,Sydney,New South Wales,18.8,69.4,Summer
2025-02-25,Sydney,New South Wales,24.6,69.9,Summer
2025-02-26,Sydney,New South Wales,28.3,75.1,Summer
2025-02-27,Sydney,New South Wales,22.0,67.7,Summer
2025-02-28,Sydney,New South Wales,23.7,64.8,Summer
2025-03-01,Sydney,New South Wales,18.4,80.5,Autumn
2025-03-02,Sydney,New South Wales,20.2,61.3,Autumn
2025-03-03,Sydney,New South Wales,17.9,83.0,Autumn
2025-03-04,Sydney,New South Wales,17.7,71.5,Autumn
2025-03-05,Sydney,New South Wales,17.0,70.1,Autumn
2025-03-06,Sydney,New South Wales,17.6,68.5,Autumn
2025-03-07,Sydney,New South Wales,18.2,81.8,Autumn
2025-03-08,Sydney,New South Wales,20.9,73.4,Autumn
2025-03-09,Sydney,New South Wales,21.1,96.3,Autumn
2025-03-10,Sydney,New South Wales,22.8,77.2,Autumn
2025-03-11,Sydney,New South Wales,23.5,76.6,Autumn
2025-03-12,Sydney,New South Wales,26.0,74.7,Autumn
2025-03-13,Sydney,New South Wales,23.2,64.0,Autumn
2025-03-14,Sydney,New South Wales,23.7,76.6,Autumn
2025-03-15,Sydney,New South Wales,18.9,73.7,Autumn
2025-03-16,Sydney,New South Wales,19.9,73.4,Autumn
2025-03-17,Sydney,New South Wales,17.4,80.2,Autumn
2025-03-18,Sydney,New South Wales,19.2,72.9,Autumn
2025-03-19,Sydney,New South Wales,19.8,69.7,Autumn
2025-03-20,Sydney,New South Wales,18.8,84.4,Autumn
2025-03-21,Sydney,New South Wales,23.0,87.6,Autumn
2025-03-22,Sydney,New South Wales,26.1,70.8,Autumn
2025-03-23,Sydney,New South Wales,25.5,75.8,Autumn
2025-03-24,Sydney,New South Wales,28.2,69.7,Autumn
2025-03-25,Sydney,New South Wales,24.1,65.7,Autumn
2025-03-26,Sydney,New South Wales,22.4,69.9,Autumn
2025-03-27,Sydney,New South Wales,22.3,65.2,Autumn
2025-03-28,Sydney,New South Wales,20.1,76.4,Autumn
2025-03-29,Sydney,New South Wales,22.3,68.6,Autumn
2025-03-30,Sydney,New South Wales,21.7,78.5,Autumn
2025-03-31,Sydney,New South Wales,20.3,67.2,Autumn
2025-04-01,Sydney,New South Wales,20.1,68.3,Autumn
2025-04-02,Sydney,New South Wales,18.8,60.9,Autumn
2025-04-03,Sydney,New South Wales,20.1,67.1,Autumn
2025-04-04,Sydney,New South Wales,21.4,57.0,Autumn
2025-04-05,Sydney,New South Wales,19.1,74.9,Autumn
2025-04-06,Sydney,New South Wales,18.1,62.8,Autumn
2025-04-07,Sydney,New South Wales,19.9,67.6,Autumn
2025-04-08,Sydney,New South Wales,19.1,57.3,Autumn
2025-04-09,Sydney,New South Wales,21.0,64.1,Autumn
2025-04-10,Sydney,New South Wales,17.1,59.0,Autumn
2025-04-11,Sydney,New South Wales,16.3,76.5,Autumn
2025-04-12,Sydney,New South Wales,15.2,55.1,Autumn
2025-04-13,Sydney,New South Wales,12.1,67.5,Autumn
2025-04-14,Sydney,New South Wales,13.9,66.9,Autumn
2025-04-15,Sydney,New South Wales,13.5,70.8,Autumn
2025-04-16,Sydney,New South Wales,12.9,70.2,Autumn
2025-04-17,Sydney,New South Wales,14.6,64.8,Autumn
2025-04-18,Sydney,New South Wales,18.4,63.5,Autumn
2025-04-19,Sydney,New South Wales,16.2,78.3,Autumn
2025-04-20,Sydney,New South Wales,20.0,82.3,Autumn
2025-04-21,Sydney,New South Wales,19.1,71.3,Autumn
2025-04-22,Sydney,New South Wales,17.5,76.0,Autumn
2025-04-23,Sydney,New South Wales,18.3,59.0,Autumn
2025-04-24,Sydney,New South Wales,20.3,68.1,Autumn
2025-04-25,Sydney,New South Wales,18.7,67.4,Autumn
2025-04-26,Sydney,New South Wales,15.9,64.5,Autumn
2025-04-27,Sydney,New South Wales,16.6,76.4,Autumn
2025-04-28,Sydney,New South Wales,18.8,75.0,Autumn
2025-04-29,Sydney,New South Wales,21.2,71.2,Autumn
2025-04-30,Sydney,New South Wales,20.0,79.1,Autumn
2025-05-01,Sydney,New South Wales,14.4,74.1,Autumn
2025-05-02,Sydney,New South Wales,16.0,71.1,Autumn
2025-05-03,Sydney,New South Wales,22.0,72.9,Autumn
2025-05-04,Sydney,New South Wales,25.9,77.5,Autumn
2025-05-05,Sydney,New South Wales,24.9,63.6,Autumn
2025-05-06,Sydney,New South Wales,20.3,76.7,Autumn
2025-05-07,Sydney,New South Wales,18.0,57.4,Autumn
2025-05-08,Sydney,New South Wales,19.8,64.9,Autumn
2025-05-09,Sydney,New South Wales,17.7,69.7,Autumn
2025-05-10,Sydney,New South Wales,16.3,69.6,Autumn
2025-05-11,Sydney,New South Wales,20.1,62.4,Autumn
2025-05-12,Sydney,New South Wales,18.0,67.2,Autumn
2025-05-13,Sydney,New South Wales,18.9,67.1,Autumn
2025-05-14,Sydney,New South Wales,17.4,60.5,Autumn
2025-05-15,Sydney,New South Wales,17.6,72.2,Autumn
2025-05-16,Sydney,New South Wales,18.8,70.4,Autumn
2025-05-17,Sydney,New South Wales,16.6,66.2,Autumn
2025-05-18,Sydney,New South Wales,17.4,70.3,Autumn
2025-05-19,Sydney,New South Wales,21.9,60.9,Autumn
2025-05-20,Sydney,New South Wales,20.0,70.4,Autumn
2025-05-21,Sydney,New South Wales,20.4,75.9,Autumn
2025-05-22,Sydney,New South Wales,19.1,69.9,Autumn
2025-05-23,Sydney,New South Wales,16.4,77.5,Autumn
2025-05-24,Sydney,New South Wales,18.0,65.4,Autumn
2025-05-25,Sydney,New South Wales,17.6,70.7,Autumn
2025-05-26,Sydney,New South Wales,18.4,72.6,Autumn
2025-05-27,Sydney,New South Wales,17.8,70.1,Autumn
2025-05-28,Sydney,New South Wales,16.4,74.6,Autumn
2025-05-29,Sydney,New South Wales,13.3,67.2,Autumn
2025-05-30,Sydney,New South Wales,11.7,68.4,Autumn
2025-05-31,Sydney,New South Wales,17.1,74.9,Autumn
